Date,Price,Close,High,Low,Open,Volume,FEDFUNDS,CPIAUCNS
2016-09-12,188.0669708251953,216.33999633789062,216.80999755859375,212.30999755859375,212.38999938964844,168110900,0.4,241.428
2016-09-13,185.36341857910156,213.22999572753906,215.14999389648438,212.5,214.83999633789062,182828800,0.4,241.428
2016-09-14,185.2938995361328,213.14999389648438,214.6999969482422,212.5,213.2899932861328,134185500,0.4,241.428
2016-09-15,187.14553833007812,215.27999877929688,215.72999572753906,212.75,212.9600067138672,134427900,0.4,241.428
2016-09-16,186.4220733642578,213.3699951171875,213.69000244140625,212.57000732421875,213.47999572753906,155236400,0.4,241.428
2016-09-19,186.45704650878906,213.41000366210938,214.8800048828125,213.02999877929688,214.1300048828125,80250500,0.4,241.428
2016-09-20,186.4657745361328,213.4199981689453,214.58999633789062,213.3800048828125,214.41000366210938,69665300,0.4,241.428
2016-09-21,188.56263732910156,215.82000732421875,216.02999877929688,213.44000244140625,214.24000549316406,110284400,0.4,241.428
2016-09-22,189.75086975097656,217.17999267578125,217.52999877929688,216.7100067138672,217.0,76678700,0.4,241.428
2016-09-23,188.71121215820312,215.99000549316406,216.8800048828125,215.8800048828125,216.72000122070312,73630900,0.4,241.428
2016-09-26,187.18223571777344,214.24000549316406,215.22999572753906,214.00999450683594,215.02000427246094,89827300,0.4,241.428
2016-09-27,188.34425354003906,215.57000732421875,215.67999267578125,213.6199951171875,214.0500030517578,78494800,0.4,241.428
2016-09-28,189.279052734375,216.63999938964844,216.82000732421875,214.7100067138672,215.8300018310547,87411000,0.4,241.428
2016-09-29,187.56661987304688,214.67999267578125,216.8699951171875,214.0399932861328,216.39999389648438,128070600,0.4,241.428
2016-09-30,188.9820556640625,216.3000030517578,217.1199951171875,215.36000061035156,215.64999389648438,117202900,0.4,241.428
2016-10-03,188.52767944335938,215.77999877929688,216.0399932861328,215.0399932861328,215.82000732421875,83512100,0.4,241.729
2016-10-04,187.56661987304688,214.67999267578125,216.1699981689453,213.99000549316406,215.91000366210938,119948100,0.4,241.729
2016-10-05,188.3966827392578,215.6300048828125,216.1300048828125,215.3300018310547,215.41000366210938,72816000,0.4,241.729
2016-10-06,188.52767944335938,215.77999877929688,216.0399932861328,214.74000549316406,215.3699951171875,62927400,0.4,241.729
2016-10-07,187.88116455078125,215.0399932861328,216.3000030517578,214.19000244140625,216.10000610351562,89788300,0.4,241.729
2016-10-10,188.8596954345703,216.16000366210938,216.6999969482422,215.99000549316406,216.16000366210938,51855000,0.4,241.729
2016-10-11,186.4744873046875,213.42999267578125,215.74000549316406,212.5800018310547,215.66000366210938,130367400,0.4,241.729
2016-10-12,186.7191619873047,213.7100067138672,214.32000732421875,213.00999450683594,213.58999633789062,73866100,0.4,241.729
2016-10-13,186.10752868652344,213.00999450683594,213.58999633789062,211.2100067138672,212.16000366210938,101357000,0.4,241.729
2016-10-14,186.20367431640625,213.1199951171875,214.69000244140625,213.02999877929688,214.14999389648438,93346200,0.4,241.729
2016-10-17,185.55709838867188,212.3800048828125,213.38999938964844,212.1699981689453,213.08999633789062,58275700,0.4,241.729
2016-10-18,186.7191619873047,213.7100067138672,214.30999755859375,213.27000427246094,214.24000549316406,76869700,0.4,241.729
2016-10-19,187.21714782714844,214.27999877929688,214.63999938964844,213.60000610351562,214.02000427246094,66519200,0.4,241.729
2016-10-20,186.86769104003906,213.8800048828125,214.52999877929688,213.11000061035156,213.8699951171875,73639800,0.4,241.729
2016-10-21,186.9550323486328,213.97999572753906,214.0800018310547,212.75999450683594,213.8800048828125,89089100,0.4,241.729
2016-10-24,187.75010681152344,214.88999938964844,215.32000732421875,214.47999572753906,215.0,60146600,0.4,241.729
2016-10-25,187.1210479736328,214.1699981689453,214.97999572753906,213.97999572753906,214.67999267578125,66542300,0.4,241.729
2016-10-26,186.74533081054688,213.74000549316406,214.4199981689453,212.92999267578125,213.2100067138672,75705500,0.4,241.729
2016-10-27,186.24734497070312,213.1699981689453,214.6199951171875,213.0800018310547,214.5800018310547,77220200,0.4,241.729
2016-10-28,185.69688415527344,212.5399932861328,213.92999267578125,211.7100067138672,213.13999938964844,140623200,0.4,241.729
2016-10-31,185.70562744140625,212.5500030517578,213.19000244140625,212.36000061035156,212.92999267578125,61272500,0.4,241.729
2016-11-01,184.360107421875,211.00999450683594,212.99000549316406,209.60000610351562,212.92999267578125,122781800,0.41,241.353
2016-11-02,183.25054931640625,209.74000549316406,211.10000610351562,209.22999572753906,210.64999389648438,103330800,0.41,241.353
2016-11-03,182.41175842285156,208.77999877929688,210.24000549316406,208.4600067138672,209.99000549316406,88939300,0.41,241.353
2016-11-04,182.21080017089844,208.5500030517578,209.88999938964844,208.3800048828125,208.91000366210938,109122100,0.41,241.353
2016-11-07,186.2298583984375,213.14999389648438,213.19000244140625,208.5500030517578,208.5500030517578,109794900,0.41,241.353
2016-11-08,187.06863403320312,214.11000061035156,214.77000427246094,212.3800048828125,212.69000244140625,106772100,0.41,241.353
2016-11-09,189.0519256591797,216.3800048828125,217.10000610351562,212.33999633789062,212.3699951171875,258429000,0.41,241.353
2016-11-10,189.52369689941406,216.9199981689453,218.30999755859375,215.22000122070312,217.3000030517578,172113300,0.41,241.353
2016-11-11,189.08685302734375,216.4199981689453,216.6999969482422,215.32000732421875,216.0800018310547,100552700,0.41,241.353
2016-11-14,189.2354278564453,216.58999633789062,217.27000427246094,215.72000122070312,217.02999877929688,94580000,0.41,241.353
2016-11-15,190.7119903564453,218.27999877929688,218.27999877929688,216.8000030517578,217.0399932861328,91652600,0.41,241.353
2016-11-16,190.35374450683594,217.8699951171875,218.13999938964844,217.4199981689453,217.55999755859375,65617700,0.41,241.353
2016-11-17,191.3323211669922,218.99000549316406,219.05999755859375,217.9199981689453,218.0500030517578,69797200,0.41,241.353
2016-11-18,190.90419006347656,218.5,219.27000427246094,218.2899932861328,219.07000732421875,86265800,0.41,241.353
2016-11-21,192.34580993652344,220.14999389648438,220.17999267578125,219.0,219.1699981689453,72402600,0.41,241.353
2016-11-22,192.72149658203125,220.5800018310547,220.7899932861328,219.72999572753906,220.50999450683594,67429000,0.41,241.353
2016-11-23,192.8263397216797,220.6999969482422,220.75999450683594,219.75,219.97999572753906,56620200,0.41,241.353
2016-11-25,193.54278564453125,221.52000427246094,221.55999755859375,221.00999450683594,221.10000610351562,37872300,0.41,241.353
2016-11-28,192.63409423828125,220.47999572753906,221.47999572753906,220.36000061035156,221.16000366210938,76572500,0.41,241.353
2016-11-29,193.00979614257812,220.91000366210938,221.44000244140625,220.1699981689453,220.52000427246094,69886700,0.41,241.353
2016-11-30,192.54672241210938,220.3800048828125,221.82000732421875,220.30999755859375,221.6300048828125,113291800,0.41,241.353
2016-12-01,191.83905029296875,219.57000732421875,220.72999572753906,219.14999389648438,220.72999572753906,79040500,0.54,241.432
2016-12-02,191.9351043701172,219.67999267578125,220.25,219.25999450683594,219.6699981689453,74840300,0.54,241.432
2016-12-05,193.08843994140625,221.0,221.39999389648438,220.4199981689453,220.64999389648438,67837800,0.54,241.432
2016-12-06,193.7000274658203,221.6999969482422,221.74000549316406,220.66000366210938,221.22000122070312,59877400,0.54,241.432
2016-12-07,196.23379516601562,224.60000610351562,224.6699981689453,221.3800048828125,221.52000427246094,110738100,0.54,241.432
2016-12-08,196.7143096923828,225.14999389648438,225.6999969482422,224.25999450683594,224.57000732421875,99714400,0.54,241.432
2016-12-09,197.90252685546875,226.50999450683594,226.52999877929688,225.3699951171875,225.41000366210938,88005800,0.54,241.432
2016-12-12,197.67539978027344,226.25,226.9600067138672,225.75999450683594,226.39999389648438,102016100,0.54,241.432
2016-12-13,198.99468994140625,227.75999450683594,228.33999633789062,227.0,227.02000427246094,110477500,0.54,241.432
2016-12-14,197.3520965576172,225.8800048828125,228.22999572753906,225.3699951171875,227.41000366210938,142501800,0.54,241.432
2016-12-15,198.16464233398438,226.80999755859375,227.80999755859375,225.88999938964844,226.16000366210938,124972600,0.54,241.432
2016-12-16,197.77708435058594,225.0399932861328,226.0800018310547,224.6699981689453,226.00999450683594,156420200,0.54,241.432
2016-12-19,198.2077178955078,225.52999877929688,226.02000427246094,225.0800018310547,225.25,90341100,0.54,241.432
2016-12-20,198.97227478027344,226.39999389648438,226.57000732421875,225.8800048828125,226.14999389648438,89838800,0.54,241.432
2016-12-21,198.41868591308594,225.77000427246094,226.4499969482422,225.77000427246094,226.25,67909000,0.54,241.432
2016-12-22,198.0758819580078,225.3800048828125,225.74000549316406,224.9199981689453,225.60000610351562,56219100,0.54,241.432
2016-12-23,198.36590576171875,225.7100067138672,225.72000122070312,225.2100067138672,225.42999267578125,36697800,0.54,241.432
2016-12-27,198.8580780029297,226.27000427246094,226.72999572753906,226.0,226.02000427246094,42672500,0.54,241.432
2016-12-28,197.21463012695312,224.39999389648438,226.58999633789062,224.27000427246094,226.57000732421875,64095000,0.54,241.432
2016-12-29,197.17068481445312,224.35000610351562,224.88999938964844,223.83999633789062,224.47999572753906,48696100,0.54,241.432
2016-12-30,196.45005798339844,223.52999877929688,224.8300018310547,222.72999572753906,224.72999572753906,108998300,0.54,241.432
2017-01-03,197.95289611816406,225.24000549316406,225.8300018310547,223.8800048828125,225.0399932861328,91366500,0.65,242.839
2017-01-04,199.1305389404297,226.5800018310547,226.75,225.61000061035156,225.6199951171875,78744400,0.65,242.839
2017-01-05,198.97227478027344,226.39999389648438,226.5800018310547,225.47999572753906,226.27000427246094,78379000,0.65,242.839
2017-01-06,199.68421936035156,227.2100067138672,227.75,225.89999389648438,226.52999877929688,71559900,0.65,242.839
2017-01-09,199.02508544921875,226.4600067138672,227.07000732421875,226.4199981689453,226.91000366210938,46939700,0.65,242.839
2017-01-10,199.02508544921875,226.4600067138672,227.4499969482422,226.00999450683594,226.47999572753906,63771900,0.65,242.839
2017-01-11,199.58750915527344,227.10000610351562,227.10000610351562,225.58999633789062,226.36000061035156,74650000,0.65,242.839
2017-01-12,199.08656311035156,226.52999877929688,226.75,224.9600067138672,226.5,72113200,0.65,242.839
2017-01-13,199.54356384277344,227.0500030517578,227.39999389648438,226.69000244140625,226.72999572753906,62717900,0.65,242.839
2017-01-17,198.84048461914062,226.25,226.77999877929688,225.8000030517578,226.30999755859375,61240800,0.65,242.839
2017-01-18,199.2799072265625,226.75,226.8000030517578,225.89999389648438,226.5399932861328,54793300,0.65,242.839
2017-01-19,198.54173278808594,225.91000366210938,227.0,225.41000366210938,226.83999633789062,66608800,0.65,242.839
2017-01-20,199.2711181640625,226.74000549316406,227.30999755859375,225.97000122070312,226.6999969482422,129168600,0.65,242.839
2017-01-23,198.75259399414062,226.14999389648438,226.80999755859375,225.27000427246094,226.74000549316406,75061600,0.65,242.839
2017-01-24,200.02696228027344,227.60000610351562,228.0800018310547,226.27000427246094,226.39999389648438,95555300,0.65,242.839
2017-01-25,201.75831604003906,229.57000732421875,229.57000732421875,228.50999450683594,228.6999969482422,84437700,0.65,242.839
2017-01-26,201.5474090576172,229.3300018310547,229.7100067138672,229.00999450683594,229.39999389648438,59970700,0.65,242.839
2017-01-27,201.23094177246094,228.97000122070312,229.58999633789062,228.75999450683594,229.4199981689453,59711100,0.65,242.839
2017-01-30,199.98300170898438,227.5500030517578,228.1999969482422,226.41000366210938,228.1699981689453,79737300,0.65,242.839
2017-01-31,199.9654083251953,227.52999877929688,227.60000610351562,226.32000732421875,226.97999572753906,75880800,0.65,242.839
2017-02-01,200.0445556640625,227.6199951171875,228.58999633789062,226.94000244140625,227.52999877929688,79117700,0.66,243.603
2017-02-02,200.1763458251953,227.77000427246094,228.10000610351562,226.82000732421875,227.6199951171875,69657600,0.66,243.603
2017-02-03,201.55618286132812,229.33999633789062,229.5500030517578,228.4600067138672,228.82000732421875,80563200,0.66,243.603
2017-02-06,201.19583129882812,228.92999267578125,229.3300018310547,228.5399932861328,228.8699951171875,57790100,0.66,243.603
2017-02-07,201.2046661376953,228.94000244140625,229.66000366210938,228.72000122070312,229.3800048828125,57931200,0.66,243.603
2017-02-08,201.46824645996094,229.24000549316406,229.38999938964844,228.30999755859375,228.94000244140625,51566200,0.66,243.603
2017-02-09,202.6634979248047,230.60000610351562,230.9499969482422,229.24000549316406,229.24000549316406,65955200,0.66,243.603
2017-02-10,203.4633026123047,231.50999450683594,231.77000427246094,230.6199951171875,231.0,66015900,0.66,243.603
2017-02-13,204.57061767578125,232.77000427246094,233.07000732421875,232.0500030517578,232.0800018310547,55182100,0.66,243.603
2017-02-14,205.38795471191406,233.6999969482422,233.7100067138672,232.16000366210938,232.55999755859375,71109000,0.66,243.603
2017-02-15,206.4601593017578,234.9199981689453,235.13999938964844,233.38999938964844,233.4499969482422,86785800,0.66,243.603
2017-02-16,206.28440856933594,234.72000122070312,235.16000366210938,233.85000610351562,234.9499969482422,84722400,0.66,243.603
2017-02-17,206.60955810546875,235.08999633789062,235.08999633789062,233.92999267578125,233.9499969482422,77204100,0.66,243.603
2017-02-21,207.8399658203125,236.49000549316406,236.69000244140625,235.50999450683594,235.52000427246094,88946100,0.66,243.603
2017-02-22,207.65538024902344,236.27999877929688,236.5399932861328,235.8300018310547,236.02000427246094,62115200,0.66,243.603
2017-02-23,207.7960205078125,236.44000244140625,236.89999389648438,235.55999755859375,236.8800048828125,74615900,0.66,243.603
2017-02-24,208.05967712402344,236.74000549316406,236.7899932861328,235.41000366210938,235.4600067138672,82381600,0.66,243.603
2017-02-27,208.38482666015625,237.11000061035156,237.30999755859375,236.35000610351562,236.63999938964844,56515400,0.66,243.603
2017-02-28,207.82241821289062,236.47000122070312,236.9499969482422,236.02000427246094,236.6699981689453,96961900,0.66,243.603
2017-03-01,210.7313690185547,239.77999877929688,240.32000732421875,238.3699951171875,238.38999938964844,149158200,0.79,243.801
2017-03-02,209.40432739257812,238.27000427246094,239.57000732421875,238.2100067138672,239.55999755859375,70246000,0.79,243.801
2017-03-03,209.53614807128906,238.4199981689453,238.61000061035156,237.72999572753906,238.1699981689453,81974300,0.79,243.801
2017-03-06,208.9121551513672,237.7100067138672,238.1199951171875,237.00999450683594,237.5,55391500,0.79,243.801
2017-03-07,208.28819274902344,237.0,237.77000427246094,236.75999450683594,237.36000061035156,65103700,0.79,243.801
2017-03-08,207.9014129638672,236.55999755859375,237.63999938964844,236.39999389648438,237.33999633789062,78168800,0.79,243.801
2017-03-09,208.16510009765625,236.86000061035156,237.24000549316406,235.74000549316406,236.6999969482422,90683900,0.79,243.801
2017-03-10,208.89454650878906,237.69000244140625,238.02000427246094,236.58999633789062,237.97000122070312,81991700,0.79,243.801
2017-03-13,209.0000457763672,237.80999755859375,237.86000061035156,237.24000549316406,237.6199951171875,57256800,0.79,243.801
2017-03-14,208.2002410888672,236.89999389648438,237.24000549316406,236.19000244140625,237.17999267578125,59880800,0.79,243.801
2017-03-15,210.00196838378906,238.9499969482422,239.44000244140625,237.2899932861328,237.55999755859375,96081800,0.79,243.801
2017-03-16,209.58889770507812,238.47999572753906,239.1999969482422,238.10000610351562,239.11000061035156,78344000,0.79,243.801
2017-03-17,209.22080993652344,237.02999877929688,237.97000122070312,237.02999877929688,237.75,89002100,0.79,243.801
2017-03-20,208.99134826660156,236.77000427246094,237.36000061035156,236.32000732421875,237.02999877929688,52537000,0.79,243.801
2017-03-21,206.30792236328125,233.72999572753906,237.61000061035156,233.5800018310547,237.47000122070312,131809300,0.79,243.801
2017-03-22,206.79345703125,234.27999877929688,234.61000061035156,233.0500030517578,233.77000427246094,97569200,0.79,243.801
2017-03-23,206.57275390625,234.02999877929688,235.33999633789062,233.60000610351562,234.27999877929688,100410300,0.79,243.801
2017-03-24,206.42269897460938,233.86000061035156,235.0399932861328,232.9600067138672,234.3800048828125,112504900,0.79,243.801
2017-03-27,206.21084594726562,233.6199951171875,233.9199981689453,231.61000061035156,231.92999267578125,87454500,0.79,243.801
2017-03-28,207.71141052246094,235.32000732421875,235.80999755859375,233.13999938964844,233.27000427246094,93483900,0.79,243.801
2017-03-29,207.90562438964844,235.5399932861328,235.80999755859375,234.72999572753906,234.99000549316406,61950400,0.79,243.801
2017-03-30,208.56759643554688,236.2899932861328,236.52000427246094,235.27000427246094,235.47000122070312,56737900,0.79,243.801
2017-03-31,208.0821533203125,235.74000549316406,236.50999450683594,235.67999267578125,235.89999389648438,73733100,0.79,243.801
2017-04-03,207.72021484375,235.3300018310547,236.02999877929688,233.91000366210938,235.8000030517578,85546500,0.9,244.524
2017-04-04,207.8526153564453,235.47999572753906,235.5800018310547,234.55999755859375,235.0,56466200,0.9,244.524
2017-04-05,207.2347869873047,234.77999877929688,237.38999938964844,234.5399932861328,236.25999450683594,108800600,0.9,244.524
2017-04-06,207.81732177734375,235.44000244140625,236.0399932861328,234.42999267578125,234.94000244140625,69135800,0.9,244.524
2017-04-07,207.60546875,235.1999969482422,236.0,234.63999938964844,235.14999389648438,74412300,0.9,244.524
2017-04-10,207.7290496826172,235.33999633789062,236.25999450683594,234.72999572753906,235.36000061035156,67615300,0.9,244.524
2017-04-11,207.48196411132812,235.05999755859375,235.17999267578125,233.33999633789062,234.89999389648438,88045300,0.9,244.524
2017-04-12,206.57275390625,234.02999877929688,234.9600067138672,233.77000427246094,234.74000549316406,81864400,0.9,244.524
2017-04-13,205.23110961914062,232.50999450683594,234.49000549316406,232.50999450683594,233.63999938964844,92880400,0.9,244.524
2017-04-17,207.0493927001953,234.57000732421875,234.57000732421875,232.8800048828125,233.11000061035156,68405400,0.9,244.524
2017-04-18,206.43154907226562,233.8699951171875,234.49000549316406,233.0800018310547,233.72000122070312,83225800,0.9,244.524
2017-04-19,206.05201721191406,233.44000244140625,234.9499969482422,233.17999267578125,234.52000427246094,68699900,0.9,244.524
2017-04-20,207.7290496826172,235.33999633789062,235.85000610351562,233.77999877929688,234.14999389648438,92572200,0.9,244.524
2017-04-21,207.0670166015625,234.58999633789062,235.30999755859375,234.1300048828125,235.25,110389800,0.9,244.524
2017-04-24,209.3443603515625,237.1699981689453,237.41000366210938,234.55999755859375,237.17999267578125,119209900,0.9,244.524
2017-04-25,210.56246948242188,238.5500030517578,238.9499969482422,237.80999755859375,237.91000366210938,76698300,0.9,244.524
2017-04-26,210.4300537109375,238.39999389648438,239.52999877929688,238.35000610351562,238.50999450683594,84702500,0.9,244.524
2017-04-27,210.60659790039062,238.60000610351562,238.9499969482422,237.97999572753906,238.77000427246094,57410300,0.9,244.524
2017-04-28,210.14761352539062,238.0800018310547,238.92999267578125,237.92999267578125,238.89999389648438,63532800,0.9,244.524
2017-05-01,210.67718505859375,238.67999267578125,239.1699981689453,238.1999969482422,238.67999267578125,66882500,0.91,244.733
2017-05-02,210.7566375732422,238.77000427246094,238.97999572753906,238.3000030517578,238.83999633789062,57375700,0.91,244.733
2017-05-03,210.50070190429688,238.47999572753906,238.8800048828125,237.6999969482422,238.77000427246094,73137700,0.91,244.733
2017-05-04,210.747802734375,238.75999450683594,238.9199981689453,237.77999877929688,238.8300018310547,61462700,0.91,244.733
2017-05-05,211.5775146484375,239.6999969482422,239.72000122070312,238.67999267578125,239.19000244140625,62001300,0.91,244.733
2017-05-08,211.542236328125,239.66000366210938,239.9199981689453,239.1699981689453,239.75,48385700,0.91,244.733
2017-05-09,211.34805297851562,239.44000244140625,240.19000244140625,239.0399932861328,239.9600067138672,51363200,0.91,244.733
2017-05-10,211.7276153564453,239.8699951171875,239.8699951171875,239.14999389648438,239.38999938964844,54293800,0.91,244.733
2017-05-11,211.29505920410156,239.3800048828125,239.57000732421875,238.1300048828125,239.35000610351562,62358300,0.91,244.733
2017-05-12,210.9419708251953,238.97999572753906,239.42999267578125,238.6699981689453,239.08999633789062,53912700,0.91,244.733
2017-05-15,212.10714721679688,240.3000030517578,240.44000244140625,239.4499969482422,239.47000122070312,61918900,0.91,244.733
2017-05-16,211.9129180908203,240.0800018310547,240.6699981689453,239.6300048828125,240.63999938964844,51241800,0.91,244.733
2017-05-17,208.15274047851562,235.82000732421875,240.0800018310547,235.75,240.0800018310547,172174100,0.91,244.733
2017-05-18,208.99134826660156,236.77000427246094,237.75,235.42999267578125,235.72999572753906,107047700,0.91,244.733
2017-05-19,210.3505859375,238.30999755859375,239.0800018310547,237.27000427246094,237.3300018310547,115011400,0.91,244.733
2017-05-22,211.41867065429688,239.52000427246094,239.7100067138672,238.82000732421875,238.89999389648438,61010600,0.91,244.733
2017-05-23,211.88645935058594,240.0500030517578,240.24000549316406,239.50999450683594,239.9499969482422,48341700,0.91,244.733
2017-05-24,212.38076782226562,240.61000061035156,240.72999572753906,239.92999267578125,240.32000732421875,46927700,0.91,244.733
2017-05-25,213.3958740234375,241.75999450683594,242.0800018310547,240.9600067138672,241.1999969482422,64071700,0.91,244.733
2017-05-26,213.35171508789062,241.7100067138672,241.89999389648438,241.4499969482422,241.5399932861328,46629900,0.91,244.733
2017-05-30,213.1663818359375,241.5,241.7899932861328,241.16000366210938,241.33999633789062,35201900,0.91,244.733
2017-05-31,213.11343383789062,241.44000244140625,241.8800048828125,240.63999938964844,241.83999633789062,91796000,0.91,244.733
2017-06-01,214.80812072753906,243.36000061035156,243.3800048828125,241.63999938964844,241.97000122070312,68962000,1.04,244.955
2017-06-02,215.52310180664062,244.1699981689453,244.35000610351562,243.0800018310547,243.4199981689453,88666100,1.04,244.955
2017-06-05,215.36422729492188,243.99000549316406,244.3000030517578,243.75999450683594,243.97000122070312,44698800,1.04,244.955
2017-06-06,214.67575073242188,243.2100067138672,243.97999572753906,243.1199951171875,243.33999633789062,50375400,1.04,244.955
2017-06-07,215.0729217529297,243.66000366210938,243.9199981689453,242.8300018310547,243.60000610351562,54144300,1.04,244.955
2017-06-08,215.1788330078125,243.77999877929688,244.3300018310547,243.1699981689453,243.77000427246094,65950700,1.04,244.955
2017-06-09,214.8522491455078,243.41000366210938,245.00999450683594,241.9499969482422,244.08999633789062,132256400,1.04,244.955
2017-06-12,214.80812072753906,243.36000061035156,243.4199981689453,242.3800048828125,243.1300048828125,86108100,1.04,244.955
2017-06-13,215.85853576660156,244.5500030517578,244.61000061035156,243.5800018310547,243.97999572753906,60067000,1.04,244.955
2017-06-14,215.58489990234375,244.24000549316406,244.8699951171875,243.2899932861328,244.86000061035156,78602300,1.04,244.955
2017-06-15,215.1700439453125,243.77000427246094,243.91000366210938,242.36000061035156,242.67999267578125,66464900,1.04,244.955
2017-06-16,215.21702575683594,242.63999938964844,242.8300018310547,241.6300048828125,242.77000427246094,84553100,1.04,244.955
2017-06-19,217.00875854492188,244.66000366210938,244.72999572753906,243.47999572753906,243.58999633789062,65123800,1.04,244.955
2017-06-20,215.5452423095703,243.00999450683594,244.25999450683594,242.99000549316406,244.25,56906400,1.04,244.955
2017-06-21,215.49200439453125,242.9499969482422,243.58999633789062,242.41000366210938,243.4600067138672,55977600,1.04,244.955
2017-06-22,215.3944549560547,242.83999633789062,243.52999877929688,242.63999938964844,242.9600067138672,44148100,1.04,244.955
2017-06-23,215.65170288085938,243.1300048828125,243.50999450683594,242.47000122070312,242.91000366210938,66986800,1.04,244.955
2017-06-26,215.79359436035156,243.2899932861328,244.3800048828125,243.0500030517578,243.89999389648438,56700500,1.04,244.955
2017-06-27,214.0550994873047,241.3300018310547,243.3800048828125,241.30999755859375,243.0399932861328,82247700,1.04,244.955
2017-06-28,215.97105407714844,243.49000549316406,243.72000122070312,242.22999572753906,242.5,70042600,1.04,244.955
2017-06-29,214.07284545898438,241.35000610351562,243.72000122070312,239.9600067138672,243.66000366210938,106949700,1.04,244.955
2017-06-30,214.4719696044922,241.8000030517578,242.7100067138672,241.5800018310547,242.27999877929688,86820700,1.04,244.955
2017-07-03,214.83566284179688,242.2100067138672,243.3800048828125,242.2100067138672,242.8800048828125,39153800,1.15,244.786
2017-07-05,215.33233642578125,242.77000427246094,243.00999450683594,241.6999969482422,242.6300048828125,54427600,1.15,244.786
2017-07-06,213.36326599121094,240.5500030517578,242.02999877929688,240.33999633789062,241.88999938964844,65400800,1.15,244.786
2017-07-07,214.74696350097656,242.11000061035156,242.27999877929688,240.55999755859375,241.2100067138672,57972300,1.15,244.786
2017-07-10,214.97755432128906,242.3699951171875,242.8000030517578,241.75999450683594,242.11000061035156,36663300,1.15,244.786
2017-07-11,214.81788635253906,242.19000244140625,242.5500030517578,240.85000610351562,242.3699951171875,50354600,1.15,244.786
2017-07-12,216.43222045898438,244.00999450683594,244.1999969482422,243.3000030517578,243.3000030517578,59610400,1.15,244.786
2017-07-13,216.79586791992188,244.4199981689453,244.5500030517578,243.75999450683594,244.02000427246094,39471600,1.15,244.786
2017-07-14,217.80706787109375,245.55999755859375,245.97000122070312,244.30999755859375,244.4199981689453,60262700,1.15,244.786
2017-07-17,217.78042602539062,245.52999877929688,245.91000366210938,245.3300018310547,245.47000122070312,33531900,1.15,244.786
2017-07-18,217.89573669433594,245.66000366210938,245.72000122070312,244.6699981689453,245.05999755859375,42742500,1.15,244.786
2017-07-19,219.07537841796875,246.99000549316406,247.0,246.00999450683594,246.02000427246094,51034300,1.15,244.786
2017-07-20,219.1729736328125,247.10000610351562,247.4199981689453,246.47000122070312,247.27999877929688,47135200,1.15,244.786
2017-07-21,218.97787475585938,246.8800048828125,246.91000366210938,246.17999267578125,246.44000244140625,82340800,1.15,244.786
2017-07-24,218.92457580566406,246.82000732421875,246.97999572753906,246.27999877929688,246.7899932861328,46622300,1.15,244.786
2017-07-25,219.45681762695312,247.4199981689453,247.8000030517578,247.16000366210938,247.67999267578125,54915600,1.15,244.786
2017-07-26,219.4656982421875,247.42999267578125,247.7899932861328,247.1300048828125,247.75,47575400,1.15,244.786
2017-07-27,219.26168823242188,247.1999969482422,248.0,245.67999267578125,247.9600067138672,70766600,1.15,244.786
2017-07-28,219.0044708251953,246.91000366210938,247.05999755859375,246.1300048828125,246.64999389648438,50088400,1.15,244.786
2017-07-31,218.88031005859375,246.77000427246094,247.47999572753906,246.52999877929688,247.3699951171875,65838700,1.15,244.786
2017-08-01,219.3681182861328,247.32000732421875,247.5,246.72000122070312,247.4600067138672,55050400,1.16,245.519
2017-08-02,219.4745635986328,247.44000244140625,247.60000610351562,246.3699951171875,247.47000122070312,47211200,1.16,245.519
2017-08-03,219.04884338378906,246.9600067138672,247.33999633789062,246.63999938964844,247.30999755859375,40856000,1.16,245.519
2017-08-04,219.44793701171875,247.41000366210938,247.7899932861328,246.97000122070312,247.52000427246094,60191800,1.16,245.519
2017-08-07,219.85595703125,247.8699951171875,247.8699951171875,247.3699951171875,247.49000549316406,31995000,1.16,245.519
2017-08-08,219.31491088867188,247.25999450683594,248.91000366210938,246.8300018310547,247.50999450683594,61719400,1.16,245.519
2017-08-09,219.30604553222656,247.25,247.30999755859375,246.05999755859375,246.47000122070312,62632600,1.16,245.519
2017-08-10,216.21044921875,243.75999450683594,246.44000244140625,243.6999969482422,246.2899932861328,120479500,1.16,245.519
2017-08-11,216.52975463867188,244.1199951171875,244.8000030517578,243.75,244.02000427246094,74869900,1.16,245.519
2017-08-14,218.67625427246094,246.5399932861328,246.7899932861328,245.5500030517578,245.58999633789062,73291900,1.16,245.519
2017-08-15,218.64967346191406,246.50999450683594,247.0,246.16000366210938,246.97999572753906,55242700,1.16,245.519
2017-08-16,219.03103637695312,246.94000244140625,247.57000732421875,246.4499969482422,247.11000061035156,56715500,1.16,245.519
2017-08-17,215.6161651611328,243.08999633789062,246.60000610351562,243.08999633789062,246.24000549316406,128490400,1.16,245.519
2017-08-18,215.27915954589844,242.7100067138672,244.19000244140625,242.1999969482422,242.89999389648438,136748000,1.16,245.519
2017-08-21,215.44764709472656,242.89999389648438,243.1999969482422,241.8300018310547,242.63999938964844,65469700,1.16,245.519
2017-08-22,217.7006072998047,245.44000244140625,245.6199951171875,243.5500030517578,243.57000732421875,63140100,1.16,245.519
